day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-04-16,-1,1363.0,1368.3660714285713,20,-561.0071428571331,-486.6071428571331,4.866071428571429,stop,610,815,-1.1528954128440165,-0.9999999999999799,19.464285714285715,ES
2012-06-11,-1,1316.5,1302.5,14,962.92,1015.0,6.678571428571429,time,620,950,2.0597219251336893,2.171122994652406,26.714285714285715,ES
2012-09-06,1,1418.75,1425.267857142857,20,627.3857142857111,701.785714285711,2.924107142857143,target,575,635,2.145563358778615,2.399999999999989,11.696428571428571,ES
2012-09-14,1,1469.0,1465.4375,20,-380.65,-306.25,3.0625,stop,590,715,-1.242938775510204,-1.0,12.25,ES
2012-10-01,1,1449.75,1446.0089285714287,20,-398.5071428571331,-324.1071428571331,3.2410714285714284,stop,600,715,-1.2295537190082344,-0.99999999999997,12.964285714285714,ES
2012-11-01,1,1418.25,1422.0,20,350.6,425.0,4.044642857142857,time,600,950,0.8668256070640178,1.0507726269315674,16.178571428571427,ES
2012-11-09,1,1378.5,1377.5,20,-124.4,-50.0,4.415178571428571,time,605,950,-0.2817553083923155,-0.11324570273003035,17.660714285714285,ES
2012-12-18,1,1434.75,1442.0,20,700.6,775.0,3.642857142857143,time,645,950,1.9232156862745096,2.1274509803921564,14.571428571428571,ES
2012-12-21,1,1426.0,1421.9642857142858,20,-427.97142857142205,-353.5714285714221,3.5357142857142856,stop,610,665,-1.210424242424224,-0.9999999999999817,14.142857142857142,ES
2012-12-31,1,1401.25,1409.107142857143,20,761.314285714289,835.714285714289,3.482142857142857,target,595,765,2.186338461538471,2.4000000000000097,13.928571428571429,ES
2013-01-24,1,1495.75,1491.705357142857,20,-428.86428571428894,-354.46428571428896,3.544642857142857,stop,600,755,-1.2098942065491276,-1.0000000000000093,14.178571428571429,ES
2013-03-01,1,1514.5,1510.1830357142858,20,-456.09642857142205,-381.6964285714221,3.8169642857142856,stop,650,700,-1.194919298245597,-0.999999999999983,15.267857142857142,ES
2013-04-04,1,1557.5,1553.513392857143,20,-423.060714285711,-348.66071428571104,3.486607142857143,stop,600,620,-1.213387964148518,-0.9999999999999906,13.946428571428571,ES
2013-04-11,1,1590.25,1586.111607142857,20,-438.23928571428894,-363.83928571428896,3.638392857142857,stop,650,940,-1.2044858895705612,-1.000000000000009,14.553571428571429,ES
2013-05-14,1,1637.75,1644.5035714285714,20,650.9571428571377,725.3571428571377,3.0223214285714284,target,590,655,2.1538316100442962,2.399999999999983,12.089285714285714,ES
2013-05-22,1,1677.25,1684.625,20,713.1,787.5,3.28125,target,600,625,2.173257142857143,2.4,13.125,ES
2013-05-23,1,1643.5,1639.3035714285713,20,-444.04285714286686,-369.6428571428669,3.6964285714285716,stop,615,640,-1.2012753623188668,-1.0000000000000262,14.785714285714286,ES
2013-05-28,1,1672.75,1668.4375,20,-455.65,-381.25,3.8125,stop,620,640,-1.1951475409836065,-1.0,15.25,ES
2013-05-30,1,1657.0,1652.2544642857142,20,-498.9535714285779,-424.5535714285779,4.245535714285714,stop,585,675,-1.1752429022082171,-1.0000000000000153,16.982142857142858,ES
2013-07-01,1,1619.75,1613.3035714285713,16,-535.2342857142935,-475.7142857142935,5.946428571428571,stop,610,835,-1.1251171171171337,-1.0000000000000164,23.785714285714285,ES
2013-07-31,1,1691.75,1688.2410714285713,20,-375.29285714286686,-300.8928571428669,3.0089285714285716,stop,635,720,-1.2472640949555218,-1.0000000000000322,12.035714285714286,ES
