day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-09-05,1,2769.5,2766.5,13,-93.86,-65.0,18.366071428571427,time,930,955,-0.19655809431210503,-0.13612056392805058,36.732142857142854,NQ
2012-09-06,1,2826.75,2827.0,15,-10.8,22.5,16.446428571428573,time,930,955,-0.021889250814332246,0.04560260586319218,32.892857142857146,NQ
2012-09-07,-1,2822.5,2824.0,15,-63.3,-30.0,16.357142857142858,time,930,955,-0.1289956331877729,-0.0611353711790393,32.714285714285715,NQ
2012-09-10,-1,2792.75,2789.0,16,100.48,136.0,15.455357142857142,time,930,955,0.20316580011554017,0.2749855574812247,30.910714285714285,NQ
2012-09-11,1,2783.5,2784.25,16,4.48,40.0,14.732142857142858,time,930,955,0.009503030303030303,0.08484848484848484,29.464285714285715,NQ
2012-09-12,-1,2784.25,2792.75,17,-309.74,-272.0,13.991071428571429,time,930,955,-0.6511295469049139,-0.5717932354818124,27.982142857142858,NQ
2012-09-13,1,2832.75,2829.5,18,-138.96,-99.0,13.758928571428571,time,930,955,-0.28054510058403637,-0.199870214146658,27.517857142857142,NQ
2012-09-14,1,2850.75,2855.25,17,132.26,170.0,14.535714285714286,time,930,955,0.2676167076167076,0.343980343980344,29.071428571428573,NQ
2012-09-17,-1,2842.0,2850.25,17,-301.24,-263.5,14.5625,time,930,955,-0.608412017167382,-0.5321888412017167,29.125,NQ
2012-09-18,1,2851.5,2852.5,17,13.260000000000002,51.0,14.491071428571429,time,930,955,0.026913123844731983,0.10351201478743069,28.982142857142858,NQ
2012-09-19,-1,2862.5,2858.75,17,106.76,144.5,14.214285714285714,time,930,955,0.22090452261306534,0.2989949748743719,28.428571428571427,NQ
2012-09-20,-1,2855.5,2855.75,17,-29.24,8.5,14.294642857142858,time,930,955,-0.06016239850093691,0.017489069331667707,28.589285714285715,NQ
2012-09-24,1,2839.0,2837.75,17,-63.239999999999995,-25.5,13.955357142857142,time,930,955,-0.13328214971209212,-0.053742802303262956,27.910714285714285,NQ
2012-09-25,-1,2813.25,2799.5,18,473.04,513.0,13.6875,time,930,955,0.9600000000000001,1.0410958904109588,27.375,NQ
2012-09-26,-1,2774.75,2777.25,16,-99.52,-64.0,14.883928571428571,time,930,955,-0.2089502099580084,-0.13437312537492502,29.767857142857142,NQ
2012-09-27,-1,2818.5,2815.5,17,81.26,119.0,13.964285714285714,time,930,955,0.17115089514066498,0.2506393861892583,27.928571428571427,NQ
2012-09-28,-1,2794.0,2792.25,16,36.480000000000004,72.0,15.098214285714286,time,930,955,0.0755056179775281,0.14902424600827913,30.196428571428573,NQ
2012-10-01,-1,2782.75,2787.5,16,-171.52,-136.0,14.723214285714286,time,930,955,-0.3640509399636143,-0.28865979381443296,29.446428571428573,NQ
2012-10-02,-1,2785.75,2794.75,16,-307.52,-272.0,15.598214285714286,time,930,955,-0.6160961648540354,-0.5449341728677733,31.196428571428573,NQ
2012-10-03,-1,2808.25,2812.0,15,-130.8,-97.5,15.991071428571429,time,930,955,-0.2726521496370743,-0.20323841429369066,31.982142857142858,NQ
2012-10-04,-1,2826.5,2822.5,16,108.48,144.0,15.125,time,930,955,0.2241322314049587,0.2975206611570248,30.25,NQ
2012-10-10,-1,2719.25,2722.5,15,-115.8,-82.5,15.803571428571429,time,930,955,-0.24424858757062146,-0.17401129943502824,31.607142857142858,NQ
2012-10-15,-1,2729.25,2733.0,14,-122.08,-91.0,17.678571428571427,time,930,955,-0.24662626262626264,-0.18383838383838386,35.357142857142854,NQ
2012-10-16,1,2769.75,2771.5,13,29.64,58.5,17.964285714285715,time,930,955,0.06345924453280317,0.12524850894632206,35.92857142857143,NQ
2012-10-17,1,2772.25,2769.75,13,-80.86,-52.0,18.705357142857142,time,930,955,-0.16626252983293555,-0.10692124105011933,37.410714285714285,NQ
2012-10-18,1,2739.75,2738.25,13,-54.86,-26.0,18.946428571428573,time,930,955,-0.11136663524976437,-0.05278039585296889,37.892857142857146,NQ
2012-10-19,-1,2674.0,2672.0,12,33.36,60.0,19.383928571428573,time,930,955,0.07170888991248271,0.12897282358360201,38.767857142857146,NQ
2012-10-22,1,2678.75,2686.25,12,165.36,192.0,19.946428571428573,time,930,955,0.3454252461951656,0.4010743061772605,39.892857142857146,NQ
2012-10-23,-1,2663.0,2659.25,12,75.36,102.0,19.616071428571427,time,930,955,0.16007282658170235,0.21665908056440603,39.232142857142854,NQ
2012-10-24,-1,2651.0,2648.75,12,39.36,66.0,19.285714285714285,time,930,955,0.08503703703703704,0.1425925925925926,38.57142857142857,NQ
2012-10-25,-1,2648.5,2650.25,12,-56.64,-30.0,19.517857142857142,time,930,955,-0.1209149130832571,-0.06404391582799634,39.035714285714285,NQ
2012-10-26,1,2664.75,2658.25,13,-184.86,-156.0,19.035714285714285,time,930,955,-0.3735084427767355,-0.3151969981238274,38.07142857142857,NQ
2012-10-31,-1,2642.75,2640.5,13,42.64,71.5,19.1875,time,930,955,0.08547231270358306,0.14332247557003258,38.375,NQ
2012-11-01,1,2679.75,2679.25,13,-28.86,0.0,19.223214285714285,time,930,955,-0.057742684626103116,0.0,38.44642857142857,NQ
2012-11-02,-1,2655.0,2649.25,12,123.36,150.0,20.017857142857142,time,930,955,0.2567707404103479,0.31222123104371097,40.035714285714285,NQ
2012-11-05,1,2661.75,2667.75,12,129.36,156.0,19.919642857142858,time,930,955,0.2705871806364859,0.32631107126848946,39.839285714285715,NQ
2012-11-07,-1,2623.5,2610.75,13,315.64,344.5,18.625,time,930,955,0.6518120805369128,0.7114093959731543,37.25,NQ
2012-11-09,1,2584.75,2579.0,12,-152.64,-126.0,20.035714285714285,time,930,955,-0.3174331550802139,-0.2620320855614973,40.07142857142857,NQ
2012-11-12,-1,2580.25,2579.25,12,9.36,36.0,20.026785714285715,time,930,955,0.01947391885867142,0.074899687917967,40.05357142857143,NQ
2012-11-19,1,2589.25,2592.0,12,51.36,78.0,20.026785714285715,time,930,955,0.10685688809629959,0.16228265715559517,40.05357142857143,NQ
2012-11-20,-1,2586.75,2593.0,12,-164.64,-138.0,19.767857142857142,time,930,955,-0.34702800361336944,-0.2908762420957543,39.535714285714285,NQ
2012-11-26,1,2645.0,2649.5,13,101.14,130.0,18.928571428571427,time,930,955,0.20550943396226418,0.2641509433962264,37.857142857142854,NQ
2012-11-28,-1,2663.0,2663.5,13,-28.86,-0.0,18.651785714285715,time,930,955,-0.059511728099569165,-0.0,37.30357142857143,NQ
2012-11-29,1,2680.5,2679.25,12,-44.64,-18.0,19.401785714285715,time,930,955,-0.0958674643350207,-0.038656235618959964,38.80357142857143,NQ
2012-12-03,-1,2672.25,2671.75,13,-2.8599999999999994,26.0,19.1875,time,930,955,-0.005732899022801302,0.05211726384364821,38.375,NQ
2012-12-05,-1,2647.0,2638.0,13,218.14,247.0,18.830357142857142,time,930,955,0.4455571360834518,0.5045045045045045,37.660714285714285,NQ
2012-12-06,1,2650.75,2654.25,12,69.36,96.0,19.571428571428573,time,930,955,0.14766423357664232,0.2043795620437956,39.142857142857146,NQ
2012-12-07,-1,2636.75,2638.75,12,-62.64,-36.0,19.392857142857142,time,930,955,-0.13458563535911602,-0.07734806629834254,38.785714285714285,NQ
