day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-08-31,-1,2761.0,2781.0,12,-494.64,-468.0,19.5,stop,600,660,-1.0569230769230769,-1.0,40.69642857142857,NQ
2012-09-04,-1,2760.25,2772.75,20,-524.4,-480.0,12.0,stop,605,870,-1.0925,-1.0,37.44642857142857,NQ
2012-09-05,1,2777.75,2766.5,13,-308.36,-279.5,18.0,time,610,955,-0.658888888888889,-0.5972222222222222,36.732142857142854,NQ
2012-09-06,1,2807.75,2827.0,10,372.8,395.0,24.5,time,600,955,0.7608163265306123,0.8061224489795918,32.892857142857146,NQ
2012-09-10,-1,2812.0,2789.0,20,895.6,940.0,11.5,time,610,955,1.9469565217391305,2.0434782608695654,30.910714285714285,NQ
2012-09-11,1,2799.5,2784.0,16,-515.52,-480.0,15.0,stop,680,885,-1.074,-1.0,29.464285714285715,NQ
2012-09-12,-1,2787.0,2792.75,20,-254.4,-210.0,12.25,time,600,955,-0.5191836734693878,-0.42857142857142855,27.982142857142858,NQ
2012-09-13,1,2801.75,2829.5,20,1085.6,1130.0,10.5,time,600,955,2.5847619047619044,2.6904761904761907,27.517857142857142,NQ
2012-09-14,1,2862.0,2855.25,11,-161.92,-137.5,22.5,time,610,955,-0.3271111111111111,-0.2777777777777778,29.071428571428573,NQ
2012-09-19,1,2856.5,2845.75,20,-454.4,-410.0,10.25,stop,600,630,-1.1082926829268291,-1.0,28.428571428571427,NQ
2012-09-20,1,2849.5,2855.25,20,205.6,250.0,12.0,time,630,955,0.42833333333333334,0.5208333333333334,28.589285714285715,NQ
2012-09-21,-1,2865.25,2856.75,20,315.6,360.0,6.25,time,655,955,1.2624000000000002,1.44,27.25,NQ
2012-09-25,1,2850.5,2838.0,20,-524.4,-480.0,12.0,stop,660,755,-1.0925,-1.0,27.375,NQ
2012-09-26,-1,2782.25,2777.25,17,149.26,187.0,14.5,time,615,955,0.30275862068965514,0.3793103448275862,29.767857142857142,NQ
2012-09-27,1,2785.0,2815.0,20,1175.6,1220.0,6.5,time,610,955,4.521538461538461,4.6923076923076925,27.928571428571427,NQ
2012-09-28,-1,2791.5,2792.25,11,-29.92,-5.5,22.0,time,625,955,-0.06181818181818182,-0.011363636363636364,30.196428571428573,NQ
2012-10-01,1,2819.25,2800.25,13,-509.86,-481.0,18.5,stop,600,750,-1.06,-1.0,29.446428571428573,NQ
2012-10-02,-1,2789.0,2794.75,13,-165.36,-136.5,18.5,time,600,955,-0.3437837837837838,-0.28378378378378377,31.196428571428573,NQ
2012-10-03,-1,2793.25,2806.25,20,-544.4,-500.0,12.5,stop,600,615,-1.0888,-1.0,31.982142857142858,NQ
2012-10-04,1,2821.0,2822.0,19,14.82,57.0,13.0,time,605,955,0.03,0.11538461538461539,30.25,NQ
2012-10-08,-1,2777.5,2781.75,16,-155.52,-120.0,15.5,time,675,955,-0.31354838709677424,-0.24193548387096775,29.303571428571427,NQ
2012-10-10,1,2741.25,2727.25,18,-525.96,-486.0,13.5,stop,625,710,-1.0822222222222222,-1.0,31.607142857142858,NQ
2012-10-15,-1,2711.0,2728.5,14,-507.08,-476.0,17.0,stop,610,755,-1.0652941176470587,-1.0,35.357142857142854,NQ
2012-10-16,1,2748.0,2771.5,20,915.6,960.0,11.75,time,615,955,1.9480851063829787,2.0425531914893615,35.92857142857143,NQ
2012-10-17,1,2774.0,2769.75,12,-116.64,-90.0,20.25,time,600,955,-0.24,-0.18518518518518517,37.410714285714285,NQ
2012-10-18,-1,2751.75,2765.0,19,-526.68,-484.5,12.75,stop,615,700,-1.0870588235294116,-1.0,37.892857142857146,NQ
2012-10-19,-1,2712.75,2672.0,10,802.8,825.0,23.25,time,615,955,1.7264516129032257,1.7741935483870968,38.767857142857146,NQ
2012-10-22,1,2683.25,2668.5,17,-522.24,-484.5,14.25,stop,600,805,-1.0778947368421052,-1.0,39.892857142857146,NQ
2012-10-23,1,2669.25,2656.25,20,-544.4,-500.0,12.5,stop,600,630,-1.0888,-1.0,39.232142857142854,NQ
2012-10-24,-1,2663.75,2648.75,16,460.48,496.0,15.25,time,605,955,0.9436065573770492,1.0163934426229508,38.57142857142857,NQ
